SeanadElectionCountPanelCandidateFirstName,SeanadElectionCountPanelCandidateLastName,SeanadElectionCountPanelCandidateNote,CandidateName,SeanadElectionCountDelegateVotesTransferNo,Votes,SeanadElectionCountNo,SeanadElectionCountPanelQuota,SeanadElectionCountPanelCandidateStatusID,SeanadElectionPanelNameENG,SeanadElectionSubPanelNameENG,SeanadElectionCountOutcomeTypeNameENG,IsDistributionOfSurplusCompleted,SeanadElectionCountPanelCandidateStatusNameENG,SeanadElectionCountPanelCandidateElectedPositionNo,SeanadElectionCountPanelCandidatePositionNo,SeanadElectionCountPanelMasterID,CountResultLine,SeanadElectionCountPanelAreaNameENG,ElectionPanelNameAndArea
Richard,Jago,,"Jago, Richard",0,18000,3,70501,3,Agricultural Panel,Nominating Bodies,Exclusion,,Continuing,,25,24,,Test,"Agricultural Panel, Test, 2024-09-04"
Richard,Jago,,"Jago, Richard",0,18000,3,70501,3,Agricultural Panel,Nominating Bodies,Exclusion,,Continuing,,25,22,,Live,"Agricultural Panel, Live, 2024-09-04"
Richard,Jago,,"Jago, Richard",0,18000,3,70501,3,Agricultural Panel,Nominating Bodies,Exclusion,,Continuing,,25,28,,Test,"Agricultural Panel, Test, 1977-09-10"
Richard,Jago,,"Jago, Richard",-18000,0,4,70501,4,Agricultural Panel,Nominating Bodies,Exclusion,,Excluded,,25,28,"Exclusion of Jago, Richard",Test,"Agricultural Panel, Test, 1977-09-10"
Richard,Jago,,"Jago, Richard",-18000,0,4,70501,4,Agricultural Panel,Nominating Bodies,Exclusion,,Excluded,,25,22,"Exclusion of Jago, Richard",Live,"Agricultural Panel, Live, 2024-09-04"
Richard,Jago,,"Jago, Richard",-18000,0,4,70501,4,Agricultural Panel,Nominating Bodies,Exclusion,,Excluded,,25,24,"Exclusion of Jago, Richard",Test,"Agricultural Panel, Test, 2024-09-04"
Richard,Jago,,"Jago, Richard",0,0,5,70501,4,Agricultural Panel,Nominating Bodies,Exclusion,,Excluded,,25,24,,Test,"Agricultural Panel, Test, 2024-09-04"
Richard,Jago,,"Jago, Richard",0,0,5,70501,4,Agricultural Panel,Nominating Bodies,Exclusion,,Excluded,,25,22,,Live,"Agricultural Panel, Live, 2024-09-04"
Richard,Jago,,"Jago, Richard",0,0,5,70501,4,Agricultural Panel,Nominating Bodies,Exclusion,,Excluded,,25,28,,Test,"Agricultural Panel, Test, 1977-09-10"
Richard,Jago,,"Jago, Richard",0,0,6,70501,4,Agricultural Panel,Nominating Bodies,Exclusion,,Excluded,,25,28,,Test,"Agricultural Panel, Test, 1977-09-10"
Richard,Jago,,"Jago, Richard",0,0,6,70501,4,Agricultural Panel,Nominating Bodies,Exclusion,,Excluded,,25,22,,Live,"Agricultural Panel, Live, 2024-09-04"
Richard,Jago,,"Jago, Richard",0,0,6,70501,4,Agricultural Panel,Nominating Bodies,Exclusion,,Excluded,,25,24,,Test,"Agricultural Panel, Test, 2024-09-04"
Richard,Jago,,"Jago, Richard",0,0,7,70501,4,Agricultural Panel,Nominating Bodies,Distribution Of Surplus,,Excluded,,25,24,,Test,"Agricultural Panel, Test, 2024-09-04"
Richard,Jago,,"Jago, Richard",0,0,7,70501,4,Agricultural Panel,Nominating Bodies,Distribution Of Surplus,,Excluded,,25,22,,Live,"Agricultural Panel, Live, 2024-09-04"
Richard,Jago,,"Jago, Richard",0,0,7,70501,4,Agricultural Panel,Nominating Bodies,Distribution Of Surplus,,Excluded,,25,28,,Test,"Agricultural Panel, Test, 1977-09-10"
Richard,Jago,,"Jago, Richard",0,0,8,70501,4,Agricultural Panel,Nominating Bodies,Exclusion,,Excluded,,25,28,,Test,"Agricultural Panel, Test, 1977-09-10"
Richard,Jago,,"Jago, Richard",0,0,8,70501,4,Agricultural Panel,Nominating Bodies,Exclusion,,Excluded,,25,22,,Live,"Agricultural Panel, Live, 2024-09-04"
Richard,Jago,,"Jago, Richard",0,0,8,70501,4,Agricultural Panel,Nominating Bodies,Exclusion,,Excluded,,25,24,,Test,"Agricultural Panel, Test, 2024-09-04"
Richard,Jago,,"Jago, Richard",0,0,9,70501,4,Agricultural Panel,Nominating Bodies,Exclusion,,Excluded,,25,24,,Test,"Agricultural Panel, Test, 2024-09-04"
Richard,Jago,,"Jago, Richard",0,0,9,70501,4,Agricultural Panel,Nominating Bodies,Exclusion,,Excluded,,25,22,,Live,"Agricultural Panel, Live, 2024-09-04"
Richard,Jago,,"Jago, Richard",0,0,9,70501,4,Agricultural Panel,Nominating Bodies,Exclusion,,Excluded,,25,28,,Test,"Agricultural Panel, Test, 1977-09-10"
Richard,Jago,,"Jago, Richard",0,0,10,70501,4,Agricultural Panel,Nominating Bodies,Distribution Of Surplus,,Excluded,,25,28,,Test,"Agricultural Panel, Test, 1977-09-10"
Richard,Jago,,"Jago, Richard",0,0,10,70501,4,Agricultural Panel,Nominating Bodies,Distribution Of Surplus,,Excluded,,25,22,,Live,"Agricultural Panel, Live, 2024-09-04"
Richard,Jago,,"Jago, Richard",0,0,10,70501,4,Agricultural Panel,Nominating Bodies,Distribution Of Surplus,,Excluded,,25,24,,Test,"Agricultural Panel, Test, 2024-09-04"
Richard,Jago,,"Jago, Richard",0,0,11,70501,4,Agricultural Panel,Nominating Bodies,Exclusion,,Excluded,,25,24,,Test,"Agricultural Panel, Test, 2024-09-04"
Richard,Jago,,"Jago, Richard",0,0,11,70501,4,Agricultural Panel,Nominating Bodies,Exclusion,,Excluded,,25,22,,Live,"Agricultural Panel, Live, 2024-09-04"
Richard,Jago,,"Jago, Richard",0,0,11,70501,4,Agricultural Panel,Nominating Bodies,Exclusion,,Excluded,,25,28,,Test,"Agricultural Panel, Test, 1977-09-10"
Richard,Jago,,"Jago, Richard",0,0,12,70501,4,Agricultural Panel,Nominating Bodies,Exclusion,,Excluded,,25,28,,Test,"Agricultural Panel, Test, 1977-09-10"
Richard,Jago,,"Jago, Richard",0,0,12,70501,4,Agricultural Panel,Nominating Bodies,Exclusion,,Excluded,,25,22,,Live,"Agricultural Panel, Live, 2024-09-04"
Richard,Jago,,"Jago, Richard",0,0,12,70501,4,Agricultural Panel,Nominating Bodies,Exclusion,,Excluded,,25,24,,Test,"Agricultural Panel, Test, 2024-09-04"
Richard,Jago,,"Jago, Richard",0,0,13,70501,4,Agricultural Panel,Nominating Bodies,Exclusion,,Excluded,,25,24,,Test,"Agricultural Panel, Test, 2024-09-04"
Richard,Jago,,"Jago, Richard",0,0,13,70501,4,Agricultural Panel,Nominating Bodies,Exclusion,,Excluded,,25,22,,Live,"Agricultural Panel, Live, 2024-09-04"
Richard,Jago,,"Jago, Richard",0,0,13,70501,4,Agricultural Panel,Nominating Bodies,Exclusion,,Excluded,,25,28,,Test,"Agricultural Panel, Test, 1977-09-10"
Richard,Jago,,"Jago, Richard",0,0,14,70501,4,Agricultural Panel,Nominating Bodies,Exclusion,,Excluded,,25,28,,Test,"Agricultural Panel, Test, 1977-09-10"
Richard,Jago,,"Jago, Richard",0,0,14,70501,4,Agricultural Panel,Nominating Bodies,Exclusion,,Excluded,,25,22,,Live,"Agricultural Panel, Live, 2024-09-04"
Richard,Jago,,"Jago, Richard",0,0,14,70501,4,Agricultural Panel,Nominating Bodies,Exclusion,,Excluded,,25,24,,Test,"Agricultural Panel, Test, 2024-09-04"
Richard,Jago,,"Jago, Richard",0,0,15,70501,4,Agricultural Panel,Nominating Bodies,Distribution Of Surplus,,Excluded,,25,24,,Test,"Agricultural Panel, Test, 2024-09-04"
Richard,Jago,,"Jago, Richard",0,0,15,70501,4,Agricultural Panel,Nominating Bodies,Distribution Of Surplus,,Excluded,,25,22,,Live,"Agricultural Panel, Live, 2024-09-04"
Richard,Jago,,"Jago, Richard",0,0,15,70501,4,Agricultural Panel,Nominating Bodies,Distribution Of Surplus,,Excluded,,25,28,,Test,"Agricultural Panel, Test, 1977-09-10"
Richard,Jago,,"Jago, Richard",0,0,16,70501,4,Agricultural Panel,Nominating Bodies,Exclusion,,Excluded,,25,28,,Test,"Agricultural Panel, Test, 1977-09-10"
Richard,Jago,,"Jago, Richard",0,0,16,70501,4,Agricultural Panel,Nominating Bodies,Exclusion,,Excluded,,25,22,,Live,"Agricultural Panel, Live, 2024-09-04"
Richard,Jago,,"Jago, Richard",0,0,16,70501,4,Agricultural Panel,Nominating Bodies,Exclusion,,Excluded,,25,24,,Test,"Agricultural Panel, Test, 2024-09-04"
Richard,Jago,,"Jago, Richard",0,0,17,70501,4,Agricultural Panel,Nominating Bodies,Distribution Of Surplus,,Excluded,,25,24,,Test,"Agricultural Panel, Test, 2024-09-04"
Richard,Jago,,"Jago, Richard",0,0,17,70501,4,Agricultural Panel,Nominating Bodies,Distribution Of Surplus,,Excluded,,25,22,,Live,"Agricultural Panel, Live, 2024-09-04"
Richard,Jago,,"Jago, Richard",0,0,17,70501,4,Agricultural Panel,Nominating Bodies,Distribution Of Surplus,,Excluded,,25,28,,Test,"Agricultural Panel, Test, 1977-09-10"
Richard,Jago,,"Jago, Richard",0,0,18,70501,4,Agricultural Panel,Nominating Bodies,Distribution Of Surplus,,Excluded,,25,28,,Test,"Agricultural Panel, Test, 1977-09-10"
Richard,Jago,,"Jago, Richard",0,0,18,70501,4,Agricultural Panel,Nominating Bodies,Distribution Of Surplus,,Excluded,,25,22,,Live,"Agricultural Panel, Live, 2024-09-04"
Richard,Jago,,"Jago, Richard",0,0,18,70501,4,Agricultural Panel,Nominating Bodies,Distribution Of Surplus,,Excluded,,25,24,,Test,"Agricultural Panel, Test, 2024-09-04"
Richard,Jago,,"Jago, Richard",0,0,19,70501,4,Agricultural Panel,Nominating Bodies,Distribution Of Surplus,,Excluded,,25,24,,Test,"Agricultural Panel, Test, 2024-09-04"
Richard,Jago,,"Jago, Richard",0,0,19,70501,4,Agricultural Panel,Nominating Bodies,Distribution Of Surplus,,Excluded,,25,22,,Live,"Agricultural Panel, Live, 2024-09-04"
Richard,Jago,,"Jago, Richard",0,0,19,70501,4,Agricultural Panel,Nominating Bodies,Distribution Of Surplus,,Excluded,,25,28,,Test,"Agricultural Panel, Test, 1977-09-10"
Richard,Jago,,"Jago, Richard",0,0,20,70501,4,Agricultural Panel,Nominating Bodies,Distribution Of Surplus,,Excluded,,25,28,,Test,"Agricultural Panel, Test, 1977-09-10"
Richard,Jago,,"Jago, Richard",0,0,20,70501,4,Agricultural Panel,Nominating Bodies,Distribution Of Surplus,,Excluded,,25,22,,Live,"Agricultural Panel, Live, 2024-09-04"
Richard,Jago,,"Jago, Richard",0,0,20,70501,4,Agricultural Panel,Nominating Bodies,Distribution Of Surplus,,Excluded,,25,24,,Test,"Agricultural Panel, Test, 2024-09-04"
Richard,Jago,,"Jago, Richard",0,0,21,70501,4,Agricultural Panel,Nominating Bodies,Exclusion,,Excluded,,25,24,,Test,"Agricultural Panel, Test, 2024-09-04"
Richard,Jago,,"Jago, Richard",0,0,21,70501,4,Agricultural Panel,Nominating Bodies,Exclusion,,Excluded,,25,22,,Live,"Agricultural Panel, Live, 2024-09-04"
Richard,Jago,,"Jago, Richard",0,0,21,70501,4,Agricultural Panel,Nominating Bodies,Exclusion,,Excluded,,25,28,,Test,"Agricultural Panel, Test, 1977-09-10"
Richard,Jago,,"Jago, Richard",0,0,22,70501,4,Agricultural Panel,Nominating Bodies,Distribution Of Surplus,,Excluded,,25,28,,Test,"Agricultural Panel, Test, 1977-09-10"
Richard,Jago,,"Jago, Richard",0,0,22,70501,4,Agricultural Panel,Nominating Bodies,Distribution Of Surplus,,Excluded,,25,22,,Live,"Agricultural Panel, Live, 2024-09-04"
Richard,Jago,,"Jago, Richard",0,0,22,70501,4,Agricultural Panel,Nominating Bodies,Distribution Of Surplus,,Excluded,,25,24,,Test,"Agricultural Panel, Test, 2024-09-04"
Richard,Jago,,"Jago, Richard",0,0,23,70501,4,Agricultural Panel,Nominating Bodies,Distribution Of Surplus,,Excluded,,25,24,,Test,"Agricultural Panel, Test, 2024-09-04"
Richard,Jago,,"Jago, Richard",0,0,23,70501,4,Agricultural Panel,Nominating Bodies,Distribution Of Surplus,,Excluded,,25,22,,Live,"Agricultural Panel, Live, 2024-09-04"
Richard,Jago,,"Jago, Richard",0,0,23,70501,4,Agricultural Panel,Nominating Bodies,Distribution Of Surplus,,Excluded,,25,28,,Test,"Agricultural Panel, Test, 1977-09-10"
Richard,Jago,,"Jago, Richard",0,0,24,70501,4,Agricultural Panel,Nominating Bodies,Distribution Of Surplus,,Excluded,,25,28,,Test,"Agricultural Panel, Test, 1977-09-10"
Richard,Jago,,"Jago, Richard",0,0,24,70501,4,Agricultural Panel,Nominating Bodies,Distribution Of Surplus,,Excluded,,25,22,,Live,"Agricultural Panel, Live, 2024-09-04"
Richard,Jago,,"Jago, Richard",0,0,24,70501,4,Agricultural Panel,Nominating Bodies,Distribution Of Surplus,,Excluded,,25,24,,Test,"Agricultural Panel, Test, 2024-09-04"
Richard,Jago,,"Jago, Richard",0,0,25,70501,4,Agricultural Panel,Nominating Bodies,End Of Count,,Excluded,,25,24,,Test,"Agricultural Panel, Test, 2024-09-04"
Richard,Jago,,"Jago, Richard",0,0,25,70501,4,Agricultural Panel,Nominating Bodies,End Of Count,,Excluded,,25,22,,Live,"Agricultural Panel, Live, 2024-09-04"
Richard,Jago,,"Jago, Richard",0,0,25,70501,4,Agricultural Panel,Nominating Bodies,End Of Count,,Excluded,,25,28,,Test,"Agricultural Panel, Test, 1977-09-10"
Cait,Keane,,"Keane, Cait",0,15000,1,112401,3,Industrial and Commercial Panel,Oireachtas,Distribution Of Surplus,,Continuing,,31,27,,Live,"Industrial and Commercial Panel, Live, 2024-09-10"
Cait,Keane,,"Keane, Cait",0,15000,2,112401,3,Industrial and Commercial Panel,Oireachtas,Exclusion,,Continuing,,31,27,,Live,"Industrial and Commercial Panel, Live, 2024-09-10"
Cait,Keane,,"Keane, Cait",0,15000,3,112401,3,Industrial and Commercial Panel,Oireachtas,Exclusion,,Continuing,,31,27,,Live,"Industrial and Commercial Panel, Live, 2024-09-10"
Cait,Keane,,"Keane, Cait",0,15000,4,112401,3,Industrial and Commercial Panel,Oireachtas,Exclusion,,Continuing,,31,27,,Live,"Industrial and Commercial Panel, Live, 2024-09-10"
Cait,Keane,,"Keane, Cait",0,15000,5,112401,3,Industrial and Commercial Panel,Oireachtas,Exclusion,,Continuing,,31,27,,Live,"Industrial and Commercial Panel, Live, 2024-09-10"
Cait,Keane,,"Keane, Cait",1000,16000,6,112401,3,Industrial and Commercial Panel,Oireachtas,Exclusion,,Continuing,,31,27,,Live,"Industrial and Commercial Panel, Live, 2024-09-10"
Cait,Keane,,"Keane, Cait",0,16000,7,112401,3,Industrial and Commercial Panel,Oireachtas,Exclusion,,Continuing,,31,27,,Live,"Industrial and Commercial Panel, Live, 2024-09-10"
Justin,Keating,,"Keating, Justin",0,64000,1,70501,3,Agricultural Panel,Oireachtas,Exclusion,1,Continuing,4,2,28,,Test,"Agricultural Panel, Test, 1977-09-10"
Justin,Keating,,"Keating, Justin",0,64000,1,70501,3,Agricultural Panel,Oireachtas,Exclusion,1,Continuing,4,2,22,,Live,"Agricultural Panel, Live, 2024-09-04"
Justin,Keating,,"Keating, Justin",0,64000,1,70501,3,Agricultural Panel,Oireachtas,Exclusion,1,Continuing,4,2,24,,Test,"Agricultural Panel, Test, 2024-09-04"
Justin,Keating,,"Keating, Justin",0,64000,2,70501,3,Agricultural Panel,Oireachtas,Exclusion,1,Continuing,4,2,24,,Test,"Agricultural Panel, Test, 2024-09-04"
Justin,Keating,,"Keating, Justin",0,64000,2,70501,3,Agricultural Panel,Oireachtas,Exclusion,1,Continuing,4,2,22,,Live,"Agricultural Panel, Live, 2024-09-04"
Justin,Keating,,"Keating, Justin",0,64000,2,70501,3,Agricultural Panel,Oireachtas,Exclusion,1,Continuing,4,2,28,,Test,"Agricultural Panel, Test, 1977-09-10"
Justin,Keating,,"Keating, Justin",0,64000,3,70501,3,Agricultural Panel,Oireachtas,Exclusion,1,Continuing,4,2,28,,Test,"Agricultural Panel, Test, 1977-09-10"
Justin,Keating,,"Keating, Justin",0,64000,3,70501,3,Agricultural Panel,Oireachtas,Exclusion,1,Continuing,4,2,22,,Live,"Agricultural Panel, Live, 2024-09-04"
Justin,Keating,,"Keating, Justin",0,64000,3,70501,3,Agricultural Panel,Oireachtas,Exclusion,1,Continuing,4,2,24,,Test,"Agricultural Panel, Test, 2024-09-04"
Justin,Keating,,"Keating, Justin",0,64000,4,70501,3,Agricultural Panel,Oireachtas,Exclusion,1,Continuing,4,2,24,,Test,"Agricultural Panel, Test, 2024-09-04"
Justin,Keating,,"Keating, Justin",0,64000,4,70501,3,Agricultural Panel,Oireachtas,Exclusion,1,Continuing,4,2,22,,Live,"Agricultural Panel, Live, 2024-09-04"
Justin,Keating,,"Keating, Justin",0,64000,4,70501,3,Agricultural Panel,Oireachtas,Exclusion,1,Continuing,4,2,28,,Test,"Agricultural Panel, Test, 1977-09-10"
Justin,Keating,,"Keating, Justin",0,64000,5,70501,3,Agricultural Panel,Oireachtas,Exclusion,1,Continuing,4,2,28,,Test,"Agricultural Panel, Test, 1977-09-10"
Justin,Keating,,"Keating, Justin",0,64000,5,70501,3,Agricultural Panel,Oireachtas,Exclusion,1,Continuing,4,2,22,,Live,"Agricultural Panel, Live, 2024-09-04"
Justin,Keating,,"Keating, Justin",0,64000,5,70501,3,Agricultural Panel,Oireachtas,Exclusion,1,Continuing,4,2,24,,Test,"Agricultural Panel, Test, 2024-09-04"
Justin,Keating,,"Keating, Justin",0,64000,6,70501,3,Agricultural Panel,Oireachtas,Exclusion,1,Continuing,4,2,24,,Test,"Agricultural Panel, Test, 2024-09-04"
Justin,Keating,,"Keating, Justin",0,64000,6,70501,3,Agricultural Panel,Oireachtas,Exclusion,1,Continuing,4,2,22,,Live,"Agricultural Panel, Live, 2024-09-04"
Justin,Keating,,"Keating, Justin",0,64000,6,70501,3,Agricultural Panel,Oireachtas,Exclusion,1,Continuing,4,2,28,,Test,"Agricultural Panel, Test, 1977-09-10"
Justin,Keating,,"Keating, Justin",0,64000,7,70501,3,Agricultural Panel,Oireachtas,Distribution Of Surplus,1,Continuing,4,2,28,,Test,"Agricultural Panel, Test, 1977-09-10"
Justin,Keating,,"Keating, Justin",0,64000,7,70501,3,Agricultural Panel,Oireachtas,Distribution Of Surplus,1,Continuing,4,2,22,,Live,"Agricultural Panel, Live, 2024-09-04"
Justin,Keating,,"Keating, Justin",0,64000,7,70501,3,Agricultural Panel,Oireachtas,Distribution Of Surplus,1,Continuing,4,2,24,,Test,"Agricultural Panel, Test, 2024-09-04"
Justin,Keating,,"Keating, Justin",0,64000,8,70501,3,Agricultural Panel,Oireachtas,Exclusion,1,Continuing,4,2,24,,Test,"Agricultural Panel, Test, 2024-09-04"
Justin,Keating,,"Keating, Justin",0,64000,8,70501,3,Agricultural Panel,Oireachtas,Exclusion,1,Continuing,4,2,22,,Live,"Agricultural Panel, Live, 2024-09-04"
Justin,Keating,,"Keating, Justin",0,64000,8,70501,3,Agricultural Panel,Oireachtas,Exclusion,1,Continuing,4,2,28,,Test,"Agricultural Panel, Test, 1977-09-10"
Justin,Keating,,"Keating, Justin",0,64000,9,70501,3,Agricultural Panel,Oireachtas,Exclusion,1,Continuing,4,2,28,,Test,"Agricultural Panel, Test, 1977-09-10"
Justin,Keating,,"Keating, Justin",0,64000,9,70501,3,Agricultural Panel,Oireachtas,Exclusion,1,Continuing,4,2,22,,Live,"Agricultural Panel, Live, 2024-09-04"
Justin,Keating,,"Keating, Justin",0,64000,9,70501,3,Agricultural Panel,Oireachtas,Exclusion,1,Continuing,4,2,24,,Test,"Agricultural Panel, Test, 2024-09-04"
Justin,Keating,,"Keating, Justin",1000,65000,10,70501,3,Agricultural Panel,Oireachtas,Distribution Of Surplus,1,Continuing,4,2,24,,Test,"Agricultural Panel, Test, 2024-09-04"
Justin,Keating,,"Keating, Justin",1000,65000,10,70501,3,Agricultural Panel,Oireachtas,Distribution Of Surplus,1,Continuing,4,2,22,,Live,"Agricultural Panel, Live, 2024-09-04"
Justin,Keating,,"Keating, Justin",1000,65000,10,70501,3,Agricultural Panel,Oireachtas,Distribution Of Surplus,1,Continuing,4,2,28,,Test,"Agricultural Panel, Test, 1977-09-10"
Justin,Keating,,"Keating, Justin",0,65000,11,70501,3,Agricultural Panel,Oireachtas,Exclusion,1,Continuing,4,2,28,,Test,"Agricultural Panel, Test, 1977-09-10"
Justin,Keating,,"Keating, Justin",0,65000,11,70501,3,Agricultural Panel,Oireachtas,Exclusion,1,Continuing,4,2,22,,Live,"Agricultural Panel, Live, 2024-09-04"
Justin,Keating,,"Keating, Justin",0,65000,11,70501,3,Agricultural Panel,Oireachtas,Exclusion,1,Continuing,4,2,24,,Test,"Agricultural Panel, Test, 2024-09-04"
Justin,Keating,,"Keating, Justin",0,65000,12,70501,3,Agricultural Panel,Oireachtas,Exclusion,1,Continuing,4,2,24,,Test,"Agricultural Panel, Test, 2024-09-04"
Justin,Keating,,"Keating, Justin",0,65000,12,70501,3,Agricultural Panel,Oireachtas,Exclusion,1,Continuing,4,2,22,,Live,"Agricultural Panel, Live, 2024-09-04"
Justin,Keating,,"Keating, Justin",0,65000,12,70501,3,Agricultural Panel,Oireachtas,Exclusion,1,Continuing,4,2,28,,Test,"Agricultural Panel, Test, 1977-09-10"
Justin,Keating,,"Keating, Justin",1000,66000,13,70501,3,Agricultural Panel,Oireachtas,Exclusion,1,Continuing,4,2,28,,Test,"Agricultural Panel, Test, 1977-09-10"
Justin,Keating,,"Keating, Justin",1000,66000,13,70501,3,Agricultural Panel,Oireachtas,Exclusion,1,Continuing,4,2,22,,Live,"Agricultural Panel, Live, 2024-09-04"
Justin,Keating,,"Keating, Justin",1000,66000,13,70501,3,Agricultural Panel,Oireachtas,Exclusion,1,Continuing,4,2,24,,Test,"Agricultural Panel, Test, 2024-09-04"
Justin,Keating,,"Keating, Justin",0,66000,14,70501,3,Agricultural Panel,Oireachtas,Exclusion,1,Continuing,4,2,24,,Test,"Agricultural Panel, Test, 2024-09-04"
Justin,Keating,,"Keating, Justin",0,66000,14,70501,3,Agricultural Panel,Oireachtas,Exclusion,1,Continuing,4,2,22,,Live,"Agricultural Panel, Live, 2024-09-04"
Justin,Keating,,"Keating, Justin",0,66000,14,70501,3,Agricultural Panel,Oireachtas,Exclusion,1,Continuing,4,2,28,,Test,"Agricultural Panel, Test, 1977-09-10"
Justin,Keating,,"Keating, Justin",2000,68000,15,70501,3,Agricultural Panel,Oireachtas,Distribution Of Surplus,1,Continuing,4,2,28,,Test,"Agricultural Panel, Test, 1977-09-10"
Justin,Keating,,"Keating, Justin",2000,68000,15,70501,3,Agricultural Panel,Oireachtas,Distribution Of Surplus,1,Continuing,4,2,22,,Live,"Agricultural Panel, Live, 2024-09-04"
Justin,Keating,,"Keating, Justin",2000,68000,15,70501,3,Agricultural Panel,Oireachtas,Distribution Of Surplus,1,Continuing,4,2,24,,Test,"Agricultural Panel, Test, 2024-09-04"
Justin,Keating,,"Keating, Justin",785,68785,16,70501,3,Agricultural Panel,Oireachtas,Exclusion,1,Continuing,4,2,24,,Test,"Agricultural Panel, Test, 2024-09-04"
Justin,Keating,,"Keating, Justin",785,68785,16,70501,3,Agricultural Panel,Oireachtas,Exclusion,1,Continuing,4,2,22,,Live,"Agricultural Panel, Live, 2024-09-04"
Justin,Keating,,"Keating, Justin",785,68785,16,70501,3,Agricultural Panel,Oireachtas,Exclusion,1,Continuing,4,2,28,,Test,"Agricultural Panel, Test, 1977-09-10"
Justin,Keating,,"Keating, Justin",37000,105785,17,70501,2,Agricultural Panel,Oireachtas,Distribution Of Surplus,1,Continuing,4,2,28,,Test,"Agricultural Panel, Test, 1977-09-10"
Justin,Keating,,"Keating, Justin",37000,105785,17,70501,2,Agricultural Panel,Oireachtas,Distribution Of Surplus,1,Continuing,4,2,22,,Live,"Agricultural Panel, Live, 2024-09-04"
Justin,Keating,,"Keating, Justin",37000,105785,17,70501,2,Agricultural Panel,Oireachtas,Distribution Of Surplus,1,Continuing,4,2,24,,Test,"Agricultural Panel, Test, 2024-09-04"
Justin,Keating,,"Keating, Justin",-35284,70501,18,70501,2,Agricultural Panel,Oireachtas,Distribution Of Surplus,1,Deemed Elected,4,2,24,"Distribution of Keating, Justin's surplus",Test,"Agricultural Panel, Test, 2024-09-04"
Justin,Keating,,"Keating, Justin",-35284,70501,18,70501,2,Agricultural Panel,Oireachtas,Distribution Of Surplus,1,Deemed Elected,4,2,22,"Distribution of Keating, Justin's surplus",Live,"Agricultural Panel, Live, 2024-09-04"
Justin,Keating,,"Keating, Justin",-35284,70501,18,70501,2,Agricultural Panel,Oireachtas,Distribution Of Surplus,1,Deemed Elected,4,2,28,"Distribution of Keating, Justin's surplus",Test,"Agricultural Panel, Test, 1977-09-10"
Justin,Keating,,"Keating, Justin",0,70501,19,70501,2,Agricultural Panel,Oireachtas,Distribution Of Surplus,1,Deemed Elected,4,2,28,,Test,"Agricultural Panel, Test, 1977-09-10"
Justin,Keating,,"Keating, Justin",0,70501,19,70501,2,Agricultural Panel,Oireachtas,Distribution Of Surplus,1,Deemed Elected,4,2,22,,Live,"Agricultural Panel, Live, 2024-09-04"
